10.00 	2.128E+00 
15.00 	1.474E+00 
20.00 	1.084E+00 
30.00 	6.543E-01 
45.00 	3.632E-01 
70.00 	1.837E-01 
100.00 	1.135E-01 
150.00 	7.781E-02 
200.00 	6.363E-02 
300.00 	4.622E-02 
450.00 	2.889E-02 
700.00 	1.349E-02 
1000.00 	5.750E-03 
1500.00 	1.570E-03 
2000.00 	4.760E-04 
3000.00 	4.990E-05 
